Date (TU),Valeur (en m³/s),Statut,Qualification,Méthode,Continuité
2010-04-21T00:00:00.000Z,14.7,16,20,10,0
2010-04-22T00:00:00.000Z,15,16,20,10,0
2010-04-23T00:00:00.000Z,14.7,16,20,10,0
2010-04-24T00:00:00.000Z,15.8,16,20,10,0
2010-04-25T00:00:00.000Z,16.2,16,20,10,0
2010-04-26T00:00:00.000Z,14.6,16,20,10,0
2010-04-27T00:00:00.000Z,14,16,20,10,0
2010-04-28T00:00:00.000Z,12.6,16,20,10,0
2010-04-29T00:00:00.000Z,11.6,16,20,10,0
2010-04-30T00:00:00.000Z,10.3,16,20,10,0
2010-05-01T00:00:00.000Z,9.59,16,20,10,0
2010-05-02T00:00:00.000Z,10.7,16,20,10,0
2010-05-03T00:00:00.000Z,10.9,16,20,10,0
2010-05-04T00:00:00.000Z,41.2,16,20,10,0
2010-05-05T00:00:00.000Z,44.7,16,20,10,0
2010-05-06T00:00:00.000Z,39.9,16,20,10,0
2010-05-07T00:00:00.000Z,32.2,16,20,10,0
2010-05-08T00:00:00.000Z,28.8,16,20,10,0
2010-05-09T00:00:00.000Z,41.9,16,20,10,0
2010-05-10T00:00:00.000Z,49.7,16,20,10,0
2010-05-11T00:00:00.000Z,38.2,16,20,10,0
2010-05-12T00:00:00.000Z,34.8,16,20,10,0
2010-05-13T00:00:00.000Z,36.9,16,20,10,0
2010-05-14T00:00:00.000Z,29.8,16,20,10,0
2010-05-15T00:00:00.000Z,25.2,16,20,10,0
2010-05-16T00:00:00.000Z,23.6,16,20,10,0
2010-05-17T00:00:00.000Z,21,16,20,10,0
2010-05-18T00:00:00.000Z,18.3,16,20,10,0
2010-05-19T00:00:00.000Z,16.7,16,20,10,0
2010-05-20T00:00:00.000Z,16.3,16,20,10,0
2010-05-21T00:00:00.000Z,14.8,16,20,10,0
2010-05-22T00:00:00.000Z,14.1,16,20,10,0
2010-05-23T00:00:00.000Z,14.4,16,20,10,0
2010-05-24T00:00:00.000Z,14.1,16,20,10,0
2010-05-25T00:00:00.000Z,13.4,16,20,10,0
2010-05-26T00:00:00.000Z,12.1,16,20,10,0
2010-05-27T00:00:00.000Z,12,16,20,10,0
2010-05-28T00:00:00.000Z,12.8,16,20,10,0
2010-05-29T00:00:00.000Z,13.1,16,20,10,0
2010-05-30T00:00:00.000Z,12.9,16,20,10,0
2010-05-31T00:00:00.000Z,13.2,16,20,8,0
2010-06-01T00:00:00.000Z,13,16,20,8,0
2010-06-02T00:00:00.000Z,12.8,16,20,4,0
2010-06-03T00:00:00.000Z,12.6,16,20,4,0
2010-06-04T00:00:00.000Z,12.4,16,20,4,0
2010-06-05T00:00:00.000Z,12.2,16,20,4,0
2010-06-06T00:00:00.000Z,12.1,16,20,8,0
2010-06-07T00:00:00.000Z,11.9,16,20,8,0
2010-06-08T00:00:00.000Z,11.9,16,20,10,0
2010-06-09T00:00:00.000Z,11.1,16,20,10,0
2010-06-10T00:00:00.000Z,10.2,16,20,10,0
2010-06-11T00:00:00.000Z,9.7,16,20,10,0
2010-06-12T00:00:00.000Z,9.61,16,20,10,0
2010-06-13T00:00:00.000Z,9.76,16,20,10,0
2010-06-14T00:00:00.000Z,9.55,16,20,10,0
2010-06-17T00:00:00.000Z,281,16,20,10,8
2010-06-18T00:00:00.000Z,144,16,20,10,0
2010-06-19T00:00:00.000Z,97.5,16,20,10,0
2010-06-20T00:00:00.000Z,80.3,16,20,10,0
2010-06-21T00:00:00.000Z,70.3,16,20,10,0
2010-06-22T00:00:00.000Z,56.1,16,20,10,0
2010-06-23T00:00:00.000Z,48.9,16,20,10,0
2010-06-24T00:00:00.000Z,43.1,16,20,10,0
2010-06-25T00:00:00.000Z,40.3,16,20,10,0
2010-06-26T00:00:00.000Z,39.2,16,20,10,0
2010-06-27T00:00:00.000Z,35.9,16,20,10,0
2010-06-28T00:00:00.000Z,35.6,16,20,10,0
