Date (TU),Valeur (en m³/s),Statut,Qualification,Méthode,Continuité
2017-09-02T00:00:00.000Z,11.8,16,20,10,0
2017-09-03T00:00:00.000Z,11.6,16,20,10,0
2017-09-04T00:00:00.000Z,10.3,16,20,10,0
2017-09-05T00:00:00.000Z,7.79,16,20,10,0
2017-09-06T00:00:00.000Z,9.44,16,20,10,0
2017-09-07T00:00:00.000Z,8.49,16,20,10,0
2017-09-08T00:00:00.000Z,5.03,16,20,10,0
2017-09-09T00:00:00.000Z,6.9,16,20,10,0
2017-09-10T00:00:00.000Z,12.7,16,20,10,0
2017-09-11T00:00:00.000Z,6.84,16,20,10,0
2017-09-12T00:00:00.000Z,5.04,16,20,10,0
2017-09-13T00:00:00.000Z,5,16,20,10,0
2017-09-14T00:00:00.000Z,5.04,16,20,10,0
2017-09-15T00:00:00.000Z,4.97,16,20,10,0
2017-09-16T00:00:00.000Z,4.97,16,20,10,0
2017-09-17T00:00:00.000Z,4.92,16,20,10,0
2017-09-18T00:00:00.000Z,4.96,16,20,10,0
2017-09-19T00:00:00.000Z,4.88,16,20,10,0
2017-09-20T00:00:00.000Z,4.89,16,20,10,0
2017-09-21T00:00:00.000Z,4.41,16,20,10,0
2017-09-22T00:00:00.000Z,3.93,16,20,10,0
2017-09-23T00:00:00.000Z,3.99,16,20,10,0
2017-09-24T00:00:00.000Z,4.04,16,20,10,0
2017-09-25T00:00:00.000Z,4,16,20,10,0
2017-09-26T00:00:00.000Z,4.12,16,20,10,0
2017-09-27T00:00:00.000Z,4.04,16,20,10,0
2017-09-28T00:00:00.000Z,3.97,16,20,10,0
2017-09-29T00:00:00.000Z,4,16,20,10,0
2017-09-30T00:00:00.000Z,4.02,16,20,10,0
2017-10-01T00:00:00.000Z,4.01,16,20,10,0
2017-10-02T00:00:00.000Z,4.02,16,20,10,0
2017-10-03T00:00:00.000Z,4.01,16,20,10,0
2017-10-04T00:00:00.000Z,4.01,16,20,10,0
2017-10-05T00:00:00.000Z,4,16,20,10,0
2017-10-06T00:00:00.000Z,3.96,16,20,10,0
2017-10-07T00:00:00.000Z,3.92,16,20,10,0
2017-10-08T00:00:00.000Z,3.9,16,20,10,0
2017-10-09T00:00:00.000Z,3.89,16,20,10,0
2017-10-10T00:00:00.000Z,3.9,16,20,10,0
2017-10-11T00:00:00.000Z,3.89,16,20,10,0
2017-10-12T00:00:00.000Z,3.9,16,20,10,0
2017-10-13T00:00:00.000Z,3.87,16,20,10,0
2017-10-14T00:00:00.000Z,3.87,16,20,10,0
2017-10-15T00:00:00.000Z,3.87,16,20,10,0
2017-10-16T00:00:00.000Z,3.87,16,20,10,0
2017-10-17T00:00:00.000Z,3.84,16,20,10,0
2017-10-18T00:00:00.000Z,3.81,16,20,10,0
2017-10-19T00:00:00.000Z,3.83,16,20,10,0
2017-10-20T00:00:00.000Z,3.79,16,20,10,0
2017-10-21T00:00:00.000Z,3.83,16,20,10,0
2017-10-22T00:00:00.000Z,3.81,16,20,10,0
2017-10-23T00:00:00.000Z,3.74,16,20,10,0
2017-10-24T00:00:00.000Z,3.73,16,20,10,0
2017-10-25T00:00:00.000Z,4.49,16,20,10,0
2017-10-26T00:00:00.000Z,4.3,16,20,10,0
2017-10-27T00:00:00.000Z,4.06,16,20,10,0
2017-10-28T00:00:00.000Z,4.49,16,20,10,0
2017-10-29T00:00:00.000Z,4.52,16,20,10,0
2017-10-30T00:00:00.000Z,8.02,16,20,10,0
2017-10-31T00:00:00.000Z,9.9,16,20,10,0
2017-11-01T00:00:00.000Z,9.85,16,20,10,0
2017-11-02T00:00:00.000Z,9.68,16,20,10,0
2017-11-03T00:00:00.000Z,7.13,16,12,10,0
2017-11-04T00:00:00.000Z,3.25,16,12,10,0
2017-11-05T00:00:00.000Z,7.51,16,20,10,0
2017-11-06T00:00:00.000Z,5.43,16,20,10,0
2017-11-07T00:00:00.000Z,3.95,16,20,10,0
2017-11-08T00:00:00.000Z,3.93,16,20,10,0
2017-11-09T00:00:00.000Z,3.93,16,20,10,0
2017-11-10T00:00:00.000Z,4.45,16,20,10,0
2017-11-11T00:00:00.000Z,4.32,16,20,10,0
2017-11-12T00:00:00.000Z,3.49,16,20,10,0
2017-11-13T00:00:00.000Z,3.49,16,20,10,0
2017-11-14T00:00:00.000Z,3.8,16,20,10,0
2017-11-15T00:00:00.000Z,3.39,16,20,10,0
2017-11-16T00:00:00.000Z,3.45,16,20,10,0
2017-11-17T00:00:00.000Z,3.49,16,20,10,0
2017-11-18T00:00:00.000Z,3.52,16,20,10,0
2017-11-19T00:00:00.000Z,3.55,16,20,10,0
2017-11-20T00:00:00.000Z,3.56,16,20,10,0
2017-11-21T00:00:00.000Z,3.59,16,20,10,0
2017-11-22T00:00:00.000Z,3.44,16,20,10,0
2017-11-23T00:00:00.000Z,3.38,16,20,10,0
2017-11-24T00:00:00.000Z,3.41,16,20,10,0
2017-11-25T00:00:00.000Z,3.47,16,20,10,0
2017-11-26T00:00:00.000Z,3.48,16,20,10,0
2017-11-27T00:00:00.000Z,3.45,16,20,10,0
2017-11-28T00:00:00.000Z,3.76,16,12,10,0
2017-11-29T00:00:00.000Z,3.45,16,12,10,0
2017-11-30T00:00:00.000Z,2.91,16,12,10,0
2017-12-01T00:00:00.000Z,3.44,16,12,10,0
2017-12-02T00:00:00.000Z,3,16,12,10,0
2017-12-03T00:00:00.000Z,2.92,16,12,10,0
2017-12-04T00:00:00.000Z,2.86,16,12,10,0
2017-12-05T00:00:00.000Z,2.84,16,12,10,0
2017-12-06T00:00:00.000Z,2.84,16,12,10,0
2017-12-07T00:00:00.000Z,2.84,16,12,10,0
2017-12-08T00:00:00.000Z,2.89,16,12,10,0
2017-12-09T00:00:00.000Z,2.93,16,12,10,0
2017-12-10T00:00:00.000Z,2.82,16,12,10,0
2017-12-11T00:00:00.000Z,134,16,12,10,0
2017-12-12T00:00:00.000Z,66.9,16,20,10,0
2017-12-13T00:00:00.000Z,15.7,16,20,10,0
2017-12-14T00:00:00.000Z,3.79,16,20,10,0
2017-12-15T00:00:00.000Z,3.61,16,20,10,0
2017-12-16T00:00:00.000Z,3.43,16,20,10,0
2017-12-17T00:00:00.000Z,3.31,16,20,10,0
2017-12-18T00:00:00.000Z,3.26,16,20,10,0
2017-12-19T00:00:00.000Z,3.25,16,20,10,0
2017-12-20T00:00:00.000Z,3.23,16,20,10,0
2017-12-21T00:00:00.000Z,3.23,16,20,10,0
2017-12-22T00:00:00.000Z,3.25,16,20,10,0
2017-12-23T00:00:00.000Z,3.26,16,20,10,0
2017-12-24T00:00:00.000Z,3.24,16,20,10,0
2017-12-25T00:00:00.000Z,3.27,16,20,10,0
2017-12-26T00:00:00.000Z,3.3,16,20,10,0
2017-12-27T00:00:00.000Z,3.4,16,20,10,0
2017-12-28T00:00:00.000Z,3.36,16,20,10,0
2017-12-29T00:00:00.000Z,3.17,16,20,10,0
2017-12-30T00:00:00.000Z,3.28,16,20,10,0
2017-12-31T00:00:00.000Z,3.39,16,20,10,0
2018-01-01T00:00:00.000Z,3.42,16,12,10,0
2018-01-02T00:00:00.000Z,3.43,16,12,10,0
2018-01-03T00:00:00.000Z,3.85,16,12,10,0
2018-01-04T00:00:00.000Z,6.92,16,12,10,0
2018-01-05T00:00:00.000Z,6.61,16,12,10,0
2018-01-06T00:00:00.000Z,6.31,16,12,10,0
2018-01-07T00:00:00.000Z,4.52,16,12,10,0
2018-01-08T00:00:00.000Z,14.1,16,12,10,0
2018-01-09T00:00:00.000Z,33.4,16,12,10,0
2018-01-10T00:00:00.000Z,21.2,16,12,10,0
2018-01-11T00:00:00.000Z,10.6,16,12,10,0
2018-01-12T00:00:00.000Z,7.39,16,12,10,0
2018-01-13T00:00:00.000Z,6.24,16,12,10,0
2018-01-14T00:00:00.000Z,5.57,16,12,10,0
2018-01-15T00:00:00.000Z,5.1,16,12,10,0
2018-01-16T00:00:00.000Z,5.18,16,12,10,0
2018-01-17T00:00:00.000Z,5.49,16,12,10,0
2018-01-18T00:00:00.000Z,4.65,16,12,10,0
2018-01-19T00:00:00.000Z,4.32,16,12,10,0
2018-01-20T00:00:00.000Z,4.22,16,12,10,0
2018-01-21T00:00:00.000Z,5.2,16,12,10,0
2018-01-22T00:00:00.000Z,7.71,16,12,10,0
2018-01-23T00:00:00.000Z,9.22,16,12,10,0
2018-01-24T00:00:00.000Z,8.57,16,12,10,0
2018-01-25T00:00:00.000Z,6.29,16,12,10,0
2018-01-26T00:00:00.000Z,10.5,16,12,10,0
2018-01-27T00:00:00.000Z,16.8,16,12,10,0
2018-01-28T00:00:00.000Z,10.1,16,12,10,0
2018-01-29T00:00:00.000Z,7.94,16,12,10,0
2018-01-30T00:00:00.000Z,7.17,16,12,10,0
2018-01-31T00:00:00.000Z,6.78,16,12,10,0
2018-02-01T00:00:00.000Z,6.74,16,12,10,0
2018-02-02T00:00:00.000Z,6.83,16,12,10,0
2018-02-03T00:00:00.000Z,6.28,16,12,10,0
2018-02-04T00:00:00.000Z,6.26,16,12,10,0
2018-02-05T00:00:00.000Z,6.86,16,12,10,0
2018-02-06T00:00:00.000Z,7.12,16,12,10,0
2018-02-07T00:00:00.000Z,6.4,16,12,10,0
2018-02-08T00:00:00.000Z,6.18,16,12,10,0
2018-02-09T00:00:00.000Z,6.09,16,12,10,0
2018-02-10T00:00:00.000Z,5.95,16,12,10,0
2018-02-11T00:00:00.000Z,5.87,16,12,10,0
2018-02-12T00:00:00.000Z,5.82,16,12,10,0
2018-02-13T00:00:00.000Z,5.83,16,12,10,0
2018-02-14T00:00:00.000Z,5.84,16,12,10,0
2018-02-15T00:00:00.000Z,5.76,16,12,10,0
2018-02-16T00:00:00.000Z,5.95,16,12,10,0
2018-02-17T00:00:00.000Z,7.14,16,12,10,0
2018-02-18T00:00:00.000Z,8.13,16,12,10,0
2018-02-19T00:00:00.000Z,6.94,16,12,10,0
2018-02-20T00:00:00.000Z,6.63,16,12,10,0
2018-02-21T00:00:00.000Z,6.52,16,12,10,0
2018-02-22T00:00:00.000Z,6.47,16,12,10,0
2018-02-23T00:00:00.000Z,6.58,16,12,10,0
2018-02-24T00:00:00.000Z,6.87,16,12,10,0
2018-02-25T00:00:00.000Z,6.96,16,12,10,0
2018-02-26T00:00:00.000Z,7.08,16,12,10,0
2018-02-27T00:00:00.000Z,6.92,16,12,10,0
2018-02-28T00:00:00.000Z,7.09,16,12,10,0
2018-03-01T00:00:00.000Z,9.88,16,12,10,0
2018-03-02T00:00:00.000Z,16.1,16,12,10,0
2018-03-03T00:00:00.000Z,20.3,16,12,10,0
2018-03-04T00:00:00.000Z,21,16,12,10,0
2018-03-05T00:00:00.000Z,18.4,16,12,10,0
2018-03-06T00:00:00.000Z,18.8,16,12,10,0
2018-03-07T00:00:00.000Z,15.7,16,12,10,0
2018-03-08T00:00:00.000Z,13.2,16,12,10,0
2018-03-09T00:00:00.000Z,14,16,12,10,0
2018-03-10T00:00:00.000Z,24.4,16,12,10,0
2018-03-11T00:00:00.000Z,176,16,12,10,0
2018-03-12T00:00:00.000Z,135,16,12,10,0
2018-03-13T00:00:00.000Z,54.6,16,12,10,0
2018-03-14T00:00:00.000Z,38.8,12,12,10,0
2018-03-15T00:00:00.000Z,59.4,12,12,10,0
2018-03-16T00:00:00.000Z,81.3,12,12,10,0
2018-03-17T00:00:00.000Z,48.8,12,12,10,0
2018-03-18T00:00:00.000Z,31.8,12,12,10,0
2018-03-19T00:00:00.000Z,27.1,12,12,10,0
2018-03-20T00:00:00.000Z,24.1,12,12,10,0
2018-03-21T00:00:00.000Z,22.2,12,12,10,0
2018-03-22T00:00:00.000Z,21,12,12,10,0
2018-03-23T00:00:00.000Z,20.2,12,12,10,0
2018-03-24T00:00:00.000Z,19.6,12,12,10,0
2018-03-25T00:00:00.000Z,19.1,12,12,10,0
2018-03-26T00:00:00.000Z,19,12,12,10,0
2018-03-27T00:00:00.000Z,19.3,12,12,10,0
2018-03-28T00:00:00.000Z,20.5,12,12,10,0
2018-03-29T00:00:00.000Z,24,12,12,10,0
2018-03-30T00:00:00.000Z,26.4,12,12,10,0
2018-03-31T00:00:00.000Z,26.7,12,12,10,0
2018-04-01T00:00:00.000Z,22.6,12,12,10,0
2018-04-02T00:00:00.000Z,23.3,12,12,10,0
2018-04-03T00:00:00.000Z,27.8,12,12,10,0
2018-04-04T00:00:00.000Z,32,12,12,10,0
2018-04-05T00:00:00.000Z,28.1,12,12,10,0
2018-04-06T00:00:00.000Z,25.8,12,12,10,0
2018-04-07T00:00:00.000Z,28.1,12,12,10,0
2018-04-08T00:00:00.000Z,32,12,12,10,0
2018-04-09T00:00:00.000Z,38.8,12,12,10,0
2018-04-10T00:00:00.000Z,48.8,12,12,10,0
2018-04-11T00:00:00.000Z,62.4,12,12,10,0
2018-04-12T00:00:00.000Z,110,12,12,10,0
2018-04-13T00:00:00.000Z,138,12,12,10,0
2018-04-14T00:00:00.000Z,66.3,12,12,10,0
2018-04-15T00:00:00.000Z,47.4,12,12,10,0
2018-04-16T00:00:00.000Z,44.7,12,12,10,0
2018-04-17T00:00:00.000Z,50.1,12,12,10,0
2018-04-18T00:00:00.000Z,59.1,12,12,10,0
2018-04-19T00:00:00.000Z,70.8,12,12,10,0
2018-04-20T00:00:00.000Z,80.8,12,12,10,0
2018-04-21T00:00:00.000Z,88.4,12,12,10,0
2018-04-22T00:00:00.000Z,87,12,12,10,0
2018-04-23T00:00:00.000Z,73.6,12,12,10,0
2018-04-24T00:00:00.000Z,73,12,12,10,0
2018-04-25T00:00:00.000Z,75.3,12,12,10,0
2018-04-26T00:00:00.000Z,79.4,12,12,10,0
2018-04-27T00:00:00.000Z,82.1,12,12,10,0
2018-04-28T00:00:00.000Z,79.7,12,12,10,0
2018-04-29T00:00:00.000Z,76.9,12,12,10,0
2018-04-30T00:00:00.000Z,76.4,12,12,10,0
2018-05-01T00:00:00.000Z,52.9,12,20,10,0
2018-05-02T00:00:00.000Z,46.6,12,20,10,0
2018-05-03T00:00:00.000Z,43.7,12,20,10,0
2018-05-04T00:00:00.000Z,62.1,12,20,10,0
2018-05-05T00:00:00.000Z,65.5,12,20,10,0
2018-05-06T00:00:00.000Z,70.8,12,20,10,0
2018-05-07T00:00:00.000Z,73.4,12,20,10,0
2018-05-08T00:00:00.000Z,70.7,12,20,10,0
2018-05-09T00:00:00.000Z,66.1,12,20,10,0
2018-05-10T00:00:00.000Z,63.1,12,20,10,0
2018-05-11T00:00:00.000Z,63.8,12,20,10,0
2018-05-12T00:00:00.000Z,64,12,20,10,0
2018-05-13T00:00:00.000Z,62.2,12,20,10,0
2018-05-14T00:00:00.000Z,59.6,12,20,10,0
2018-05-15T00:00:00.000Z,52.6,12,20,10,0
2018-05-16T00:00:00.000Z,53.7,12,20,10,0
2018-05-17T00:00:00.000Z,54.4,12,20,10,0
2018-05-18T00:00:00.000Z,54.9,12,20,10,0
2018-05-19T00:00:00.000Z,58.7,12,20,10,0
2018-05-20T00:00:00.000Z,63.5,12,20,10,0
2018-05-21T00:00:00.000Z,61.5,12,20,10,0
2018-05-22T00:00:00.000Z,61.3,12,20,10,0
2018-05-23T00:00:00.000Z,61.6,12,20,10,0
2018-05-24T00:00:00.000Z,61.8,12,20,10,0
2018-05-25T00:00:00.000Z,61.9,12,20,10,0
2018-05-26T00:00:00.000Z,64.7,12,20,10,0
2018-05-27T00:00:00.000Z,68.8,12,20,10,0
2018-05-28T00:00:00.000Z,67.8,12,20,10,0
2018-05-29T00:00:00.000Z,70.3,12,20,10,0
2018-05-30T00:00:00.000Z,68.6,12,20,10,0
2018-05-31T00:00:00.000Z,68.1,12,20,10,0
2018-06-01T00:00:00.000Z,65,12,20,10,0
2018-06-02T00:00:00.000Z,63.9,12,20,10,0
2018-06-03T00:00:00.000Z,62.5,12,20,10,0
2018-06-04T00:00:00.000Z,68,12,20,10,0
2018-06-05T00:00:00.000Z,67.5,12,20,10,0
2018-06-06T00:00:00.000Z,65.6,12,20,10,0
2018-06-07T00:00:00.000Z,62.7,12,20,10,0
2018-06-08T00:00:00.000Z,72.1,12,20,10,0
2018-06-09T00:00:00.000Z,66.2,12,20,10,0
2018-06-10T00:00:00.000Z,59.7,12,20,10,0
2018-06-11T00:00:00.000Z,61.2,12,20,10,0
2018-06-12T00:00:00.000Z,66.3,12,20,10,0
2018-06-13T00:00:00.000Z,63.2,12,20,10,0
2018-06-14T00:00:00.000Z,59.6,12,20,10,0
2018-06-15T00:00:00.000Z,56.6,12,20,10,0
2018-06-16T00:00:00.000Z,53.5,12,20,10,0
2018-06-17T00:00:00.000Z,50.7,12,20,10,0
2018-06-18T00:00:00.000Z,51.3,12,20,10,0
2018-06-19T00:00:00.000Z,47.1,12,20,10,0
2018-06-20T00:00:00.000Z,43.1,12,12,10,0
2018-06-21T00:00:00.000Z,41.8,12,12,10,0
2018-06-22T00:00:00.000Z,40.7,12,12,10,0
2018-06-23T00:00:00.000Z,39.8,12,12,10,0
2018-06-24T00:00:00.000Z,40.5,12,12,10,0
2018-06-25T00:00:00.000Z,42,12,20,10,0
2018-06-26T00:00:00.000Z,38.3,12,20,10,0
2018-06-27T00:00:00.000Z,36.9,12,12,10,0
2018-06-28T00:00:00.000Z,36.5,12,12,10,0
2018-06-29T00:00:00.000Z,36.6,12,12,10,0
2018-06-30T00:00:00.000Z,34.9,12,12,10,0
2018-07-01T00:00:00.000Z,33.9,12,20,10,0
2018-07-02T00:00:00.000Z,33.6,12,20,10,0
2018-07-03T00:00:00.000Z,34,12,20,10,0
2018-07-04T00:00:00.000Z,33.8,12,20,10,0
2018-07-05T00:00:00.000Z,32.1,12,20,10,0
2018-07-06T00:00:00.000Z,32.8,12,20,10,0
2018-07-07T00:00:00.000Z,34.2,12,20,10,0
2018-07-08T00:00:00.000Z,33.1,12,20,10,0
2018-07-09T00:00:00.000Z,31.4,12,20,10,0
2018-07-10T00:00:00.000Z,30.7,12,20,10,0
2018-07-11T00:00:00.000Z,29.9,12,20,10,0
2018-07-12T00:00:00.000Z,29.4,12,20,10,0
2018-07-13T00:00:00.000Z,28.8,12,20,10,0
2018-07-14T00:00:00.000Z,28.1,12,20,10,0
2018-07-15T00:00:00.000Z,28,12,20,10,0
2018-07-16T00:00:00.000Z,28.3,12,20,10,0
2018-07-17T00:00:00.000Z,30.1,12,20,10,0
2018-07-18T00:00:00.000Z,27.8,12,20,10,0
2018-07-19T00:00:00.000Z,26.8,12,20,10,0
2018-07-20T00:00:00.000Z,26.7,12,20,10,0
2018-07-21T00:00:00.000Z,28.8,12,20,10,0
2018-07-22T00:00:00.000Z,28.9,12,20,10,0
2018-07-23T00:00:00.000Z,28.9,12,20,10,0
2018-07-24T00:00:00.000Z,25.8,12,20,10,0
2018-07-25T00:00:00.000Z,25.1,12,20,10,0
2018-07-26T00:00:00.000Z,29.5,12,20,10,0
2018-07-27T00:00:00.000Z,31.4,12,20,10,0
2018-07-28T00:00:00.000Z,29.3,12,20,10,0
2018-07-29T00:00:00.000Z,26.9,12,20,10,0
2018-07-30T00:00:00.000Z,24.6,12,20,10,0
2018-07-31T00:00:00.000Z,27.9,12,20,10,0
2018-08-01T00:00:00.000Z,23.1,12,20,10,0
2018-08-02T00:00:00.000Z,23.6,12,20,10,0
2018-08-03T00:00:00.000Z,24.9,12,20,10,0
2018-08-04T00:00:00.000Z,25.2,12,20,10,0
2018-08-05T00:00:00.000Z,27.2,12,20,10,0
2018-08-06T00:00:00.000Z,27.9,12,20,10,0
2018-08-07T00:00:00.000Z,24.3,12,20,10,0
2018-08-08T00:00:00.000Z,24.4,12,20,10,0
2018-08-09T00:00:00.000Z,22.7,12,20,10,0
2018-08-10T00:00:00.000Z,29,12,20,10,0
2018-08-11T00:00:00.000Z,23.7,12,20,10,0
2018-08-12T00:00:00.000Z,22,12,20,10,0
2018-08-13T00:00:00.000Z,22.1,12,20,10,0
2018-08-14T00:00:00.000Z,24.4,12,20,10,0
2018-08-15T00:00:00.000Z,24.8,12,20,10,0
2018-08-16T00:00:00.000Z,23.1,12,20,10,0
2018-08-17T00:00:00.000Z,26.5,12,20,10,0
2018-08-18T00:00:00.000Z,23,12,20,10,0
2018-08-19T00:00:00.000Z,22.6,12,20,10,0
2018-08-20T00:00:00.000Z,22.7,12,20,10,0
2018-08-21T00:00:00.000Z,23.1,12,20,10,0
2018-08-22T00:00:00.000Z,20.8,12,20,10,0
2018-08-23T00:00:00.000Z,21.7,12,20,10,0
2018-08-24T00:00:00.000Z,21.6,12,20,10,0
2018-08-25T00:00:00.000Z,20.6,12,20,10,0
2018-08-26T00:00:00.000Z,19.7,12,20,10,0
2018-08-27T00:00:00.000Z,18.7,12,20,10,0
2018-08-28T00:00:00.000Z,19.2,12,20,10,0
2018-08-29T00:00:00.000Z,16.9,12,20,10,0
2018-08-30T00:00:00.000Z,16.9,12,20,10,0
2018-08-31T00:00:00.000Z,16.8,12,12,10,0
2018-09-01T00:00:00.000Z,17,12,12,10,0
2018-09-02T00:00:00.000Z,18.2,12,12,10,0
2018-09-03T00:00:00.000Z,18.7,12,12,10,0
2018-09-04T00:00:00.000Z,17.5,12,20,10,0
2018-09-05T00:00:00.000Z,17.2,12,20,10,0
2018-09-06T00:00:00.000Z,25.8,12,20,10,0
2018-09-07T00:00:00.000Z,20.4,12,20,10,0
2018-09-08T00:00:00.000Z,20,12,20,10,0
2018-09-09T00:00:00.000Z,18.1,12,20,10,0
2018-09-10T00:00:00.000Z,18,12,20,10,0
2018-09-11T00:00:00.000Z,17.2,12,20,10,0
2018-09-12T00:00:00.000Z,17.1,12,20,10,0
2018-09-13T00:00:00.000Z,15.8,12,20,10,0
2018-09-14T00:00:00.000Z,15.8,12,20,10,0
2018-09-15T00:00:00.000Z,19.4,12,20,10,0
2018-09-16T00:00:00.000Z,18,12,20,10,0
2018-09-17T00:00:00.000Z,22.7,12,20,10,0
2018-09-18T00:00:00.000Z,16.1,12,12,10,0
2018-09-19T00:00:00.000Z,16,12,12,10,0
2018-09-20T00:00:00.000Z,15.7,12,12,10,0
2018-09-21T00:00:00.000Z,15.5,12,12,10,0
2018-09-22T00:00:00.000Z,15.2,12,12,10,0
2018-09-23T00:00:00.000Z,15,12,12,10,0
2018-09-24T00:00:00.000Z,14.8,12,12,10,0
2018-09-25T00:00:00.000Z,14.7,12,12,10,0
2018-09-26T00:00:00.000Z,14.5,12,12,10,0
2018-09-27T00:00:00.000Z,14.3,12,12,10,0
2018-09-28T00:00:00.000Z,14.1,12,12,10,0
2018-09-29T00:00:00.000Z,14,12,12,10,0
2018-09-30T00:00:00.000Z,13.9,12,12,10,0
2018-10-01T00:00:00.000Z,13.9,12,12,10,0
2018-10-02T00:00:00.000Z,13.7,12,20,10,0
2018-10-03T00:00:00.000Z,13.1,12,20,10,0
2018-10-04T00:00:00.000Z,13.2,12,20,10,0
2018-10-05T00:00:00.000Z,13.5,12,20,10,0
2018-10-06T00:00:00.000Z,13,12,20,10,0
2018-10-07T00:00:00.000Z,14.3,12,20,10,0
2018-10-08T00:00:00.000Z,15.3,12,20,10,0
2018-10-09T00:00:00.000Z,15.2,12,20,10,0
2018-10-10T00:00:00.000Z,4.78,12,20,10,0
2018-10-11T00:00:00.000Z,37.1,4,20,10,0
2018-10-12T00:00:00.000Z,34.3,4,20,10,0
2018-10-13T00:00:00.000Z,27.3,4,20,10,0
2018-10-14T00:00:00.000Z,19,4,20,10,0
2018-10-15T00:00:00.000Z,17.6,4,20,10,0
2018-10-16T00:00:00.000Z,17.1,4,20,10,0
2018-10-17T00:00:00.000Z,16.2,4,20,10,0
2018-10-18T00:00:00.000Z,15.1,4,12,10,0
2018-10-19T00:00:00.000Z,14.6,4,12,10,0
2018-10-20T00:00:00.000Z,14.2,4,12,10,0
2018-10-21T00:00:00.000Z,13.8,4,12,10,0
2018-10-22T00:00:00.000Z,13.5,4,12,10,0
2018-10-23T00:00:00.000Z,13.2,4,12,10,0
2018-10-24T00:00:00.000Z,13,4,12,10,0
2018-10-25T00:00:00.000Z,12.7,4,12,10,0
2018-10-26T00:00:00.000Z,13,4,12,10,0
2018-10-27T00:00:00.000Z,23.4,4,12,10,0
2018-10-28T00:00:00.000Z,49.3,4,12,10,0
2018-10-29T00:00:00.000Z,90.2,4,12,10,0
2018-10-30T00:00:00.000Z,99.9,4,20,10,0
2018-10-31T00:00:00.000Z,51.8,4,20,10,0
2018-11-01T00:00:00.000Z,101,4,20,10,0
2018-11-02T00:00:00.000Z,62.1,4,20,10,0
2018-11-03T00:00:00.000Z,54.1,4,20,10,0
2018-11-04T00:00:00.000Z,54,4,20,10,0
2018-11-05T00:00:00.000Z,55.6,4,20,10,0
2018-11-06T00:00:00.000Z,91.4,4,20,10,0
2018-11-07T00:00:00.000Z,75.7,4,20,10,0
2018-11-08T00:00:00.000Z,62,4,20,10,0
2018-11-09T00:00:00.000Z,57,4,20,10,0
2018-11-10T00:00:00.000Z,55.6,4,20,10,0
2018-11-11T00:00:00.000Z,58.3,4,20,10,0
2018-11-12T00:00:00.000Z,59.6,4,20,10,0
2018-11-13T00:00:00.000Z,56.5,4,20,10,0
2018-11-14T00:00:00.000Z,47.4,4,20,10,0
2018-11-15T00:00:00.000Z,45,4,20,10,0
2018-11-16T00:00:00.000Z,41.9,4,20,10,0
2018-11-17T00:00:00.000Z,38.8,4,20,10,0
2018-11-18T00:00:00.000Z,36.8,4,20,10,0
2018-11-19T00:00:00.000Z,35.4,4,20,10,0
2018-11-20T00:00:00.000Z,33.7,4,20,10,0
2018-11-21T00:00:00.000Z,34.1,4,20,10,0
2018-11-22T00:00:00.000Z,32.5,4,20,10,0
2018-11-23T00:00:00.000Z,34.7,4,20,10,0
2018-11-24T00:00:00.000Z,64,4,12,10,0
2018-11-25T00:00:00.000Z,47.3,4,12,10,0
2018-11-26T00:00:00.000Z,49.8,4,12,10,0
2018-11-27T00:00:00.000Z,40,4,20,10,0
2018-11-28T00:00:00.000Z,38.9,4,20,10,0
2018-11-29T00:00:00.000Z,35.9,4,20,10,0
2018-11-30T00:00:00.000Z,34.7,4,20,10,0
2018-12-01T00:00:00.000Z,35.5,4,20,10,0
2018-12-02T00:00:00.000Z,33.9,4,20,10,0
2018-12-03T00:00:00.000Z,35.6,4,20,10,0
2018-12-04T00:00:00.000Z,37.1,4,20,10,0
2018-12-05T00:00:00.000Z,33.3,4,20,10,0
2018-12-06T00:00:00.000Z,33.2,4,20,10,0
2018-12-07T00:00:00.000Z,32,4,20,10,0
2018-12-08T00:00:00.000Z,31.4,4,20,10,0
2018-12-09T00:00:00.000Z,30.7,4,20,10,0
2018-12-10T00:00:00.000Z,29.9,4,20,10,0
2018-12-11T00:00:00.000Z,29.3,4,20,10,0
2018-12-12T00:00:00.000Z,27.7,4,20,10,0
2018-12-13T00:00:00.000Z,27.4,4,20,10,0
2018-12-14T00:00:00.000Z,25.7,4,20,10,0
2018-12-15T00:00:00.000Z,25.5,4,20,10,0
2018-12-16T00:00:00.000Z,27.8,4,20,10,0
2018-12-17T00:00:00.000Z,28.2,4,20,10,0
2018-12-18T00:00:00.000Z,21.1,4,20,10,0
2018-12-19T00:00:00.000Z,15.4,4,20,10,0
2018-12-20T00:00:00.000Z,13.3,4,20,10,0
2018-12-21T00:00:00.000Z,26.3,4,20,10,0
2018-12-22T00:00:00.000Z,28.4,4,20,10,0
2018-12-23T00:00:00.000Z,29.1,4,20,10,0
2018-12-24T00:00:00.000Z,28.6,4,20,10,0
2018-12-25T00:00:00.000Z,28,4,20,10,0
2018-12-26T00:00:00.000Z,27.1,4,20,10,0
2018-12-27T00:00:00.000Z,26.2,4,20,10,0
2018-12-28T00:00:00.000Z,25,4,20,10,0
2018-12-29T00:00:00.000Z,24.9,4,20,10,0
