* Time Dependant Sediment Trap Data File : DYFAMED 52										
* Deployment Name:	DYF52										
* Mooring Site: 	Dyfamed site										
* Nominal Latitude [DD.mmddd]: 43.42502
* Nominal Longitude [DD.mmddd]: 7.89011
* Bottom Depth (m): 	2350										
* Upper Current Meter Nominal Depth (Aquadopp) [m]: 200
* Lower Current Meter Nominal Depth (Aquadopp) [m]: 1000								
* Starting Date [dd-mm-yyyy hh:mm] : 25/06/2011 12:00									
* Ending Date [dd-mm-yyyy hh:mm] : 28/07/2012 22:00									
* Sampling Timestep [min/hours] : 1 hour									
* Number of data : 9587									
* Magnetic declination [deg] : 									
# Variable name #	1 : sampling number
# Variable name #	2 : date	[mm-dd-yyyy hh:mm:ss]							
# Variable name #	3 : pressure Aquadopp at 200m [dbar]								
# Variable name #	4 : quality flag
# Variable name #	5 : temperature Aquadopp at 200m [deg C]								
# Variable name #	6 : quality flag
# Variable name #	7 : current speed Aquadopp at 200m [cm s-1]								
# Variable name #	8 : quality flag
# Variable name #	9 : current direction Aquadopp at 200m [deg N]								
# Variable name #	10 : quality flag
# Variable name #	3 : pressure Aquadopp at 1000m [dbar]								
# Variable name #	4 : quality flag
# Variable name #	5 : temperature Aquadopp at 1000m [deg C]								
# Variable name #	6 : quality flag
# Variable name #	7 : current speed Aquadopp at 1000m [cm s-1]								
# Variable name #	8 : quality flag
# Variable name #	9 : current direction Aquadopp at 1000m [deg N]								
# Variable name #	10 : quality flag							
# <End of Header>
1;25/06/11 12:00;214.349;1;13.380;1;3.808;1;243.268;1;1044.399;1;13.240;1;6.207;1;21.770;1
2;25/06/11 13:00;214.416;1;13.370;1;3.667;1;214.866;1;1044.440;1;13.250;1;6.088;1;6.135;1
3;25/06/11 14:00;214.391;1;13.360;1;3.585;1;230.441;1;1044.457;1;13.240;1;6.203;1;20.148;1
4;25/06/11 15:00;214.444;1;13.360;1;3.289;1;205.437;1;1044.499;1;13.240;1;6.237;1;32.731;1
5;25/06/11 16:00;214.422;1;13.360;1;4.950;1;247.500;1;1044.503;1;13.230;1;6.812;1;25.366;1
6;25/06/11 17:00;214.466;1;13.360;1;4.357;1;205.946;1;1044.551;1;13.240;1;8.041;1;34.751;1
7;25/06/11 18:00;214.441;1;13.340;1;4.022;1;259.375;1;1044.501;1;13.250;1;5.408;1;19.820;1
8;25/06/11 19:00;214.437;1;13.340;1;1.970;1;262.062;1;1044.524;1;13.250;1;6.512;1;18.279;1
9;25/06/11 20:00;214.455;1;13.340;1;3.089;1;288.455;1;1044.508;1;13.250;1;8.485;1;33.930;1
10;25/06/11 21:00;214.407;1;13.340;1;2.818;1;294.326;1;1044.492;1;13.250;1;6.129;1;22.082;1
11;25/06/11 22:00;214.418;1;13.340;1;2.140;1;279.405;1;1044.475;1;13.240;1;6.073;1;9.459;1
12;25/06/11 23:00;214.402;1;13.350;1;4.220;1;273.427;1;1044.506;1;13.240;1;6.450;1;35.125;1
13;26/06/11 00:00;214.425;1;13.350;1;3.534;1;303.885;1;1044.511;1;13.240;1;6.428;1;34.056;1
14;26/06/11 01:00;214.437;1;13.350;1;2.802;1;212.245;1;1044.546;1;13.240;1;7.801;1;25.635;1
15;26/06/11 02:00;214.461;1;13.350;1;2.452;1;211.168;1;1044.541;1;13.240;1;6.637;1;31.554;1
16;26/06/11 03:00;214.520;1;13.360;1;3.536;1;228.040;1;1044.610;1;13.230;1;8.228;1;44.438;1
17;26/06/11 04:00;214.527;1;13.360;1;2.961;1;227.189;1;1044.621;1;13.220;1;8.505;1;27.221;1
18;26/06/11 05:00;214.480;1;13.360;1;2.209;1;227.494;1;1044.574;1;13.240;1;5.590;1;32.205;1
19;26/06/11 06:00;214.490;1;13.360;1;2.062;1;192.666;1;1044.579;1;13.240;1;8.401;1;18.718;1
20;26/06/11 07:00;214.490;1;13.360;1;3.847;1;182.003;1;1044.622;1;13.240;1;7.003;1;15.863;1
21;26/06/11 08:00;214.509;1;13.350;1;0.361;1;153.210;1;1044.600;1;13.230;1;7.834;1;33.336;1
22;26/06/11 09:00;214.487;1;13.350;1;0.100;1;334.300;1;1044.606;1;13.240;1;8.161;1;26.538;1
23;26/06/11 10:00;214.463;1;13.340;1;1.513;1;228.805;1;1044.539;1;13.240;1;5.869;1;33.199;1
24;26/06/11 11:00;214.465;1;13.350;1;3.140;1;193.835;1;1044.545;1;13.240;1;8.782;1;10.647;1
25;26/06/11 12:00;214.428;1;13.340;1;5.441;1;185.203;1;1044.515;1;13.240;1;5.714;1;24.914;1
26;26/06/11 13:00;214.405;1;13.350;1;5.756;1;201.589;1;1044.522;1;13.230;1;5.946;1;0.846;1
27;26/06/11 14:00;214.431;1;13.350;1;5.101;1;202.623;1;1044.543;1;13.220;1;7.103;1;15.486;1
28;26/06/11 15:00;214.502;1;13.350;1;3.946;1;198.554;1;1044.594;1;13.220;1;7.684;1;359.001;1
29;26/06/11 16:00;214.488;1;13.350;1;5.818;1;257.962;1;1044.618;1;13.230;1;8.000;1;16.100;1
30;26/06/11 17:00;214.542;1;13.350;1;4.123;1;263.634;1;1044.649;1;13.230;1;7.106;1;19.620;1
31;26/06/11 18:00;214.534;1;13.360;1;3.905;1;288.806;1;1044.643;1;13.240;1;6.707;1;18.964;1
32;26/06/11 19:00;214.500;1;13.370;1;4.301;1;250.792;1;1044.642;1;13.240;1;6.512;1;11.779;1
33;26/06/11 20:00;214.494;1;13.360;1;3.329;1;338.265;1;1044.605;1;13.240;1;7.026;1;8.901;1
34;26/06/11 21:00;214.471;1;13.380;1;1.780;1;99.957;1;1044.603;1;13.240;1;6.101;1;12.439;1
